,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.8080555555555549,0.4075,0.6329166666666669,0.34125,0.6193055555555556
EmileZola,0.8080555555555549,1,0.62375,0.33291666666666664,0.6565625,0.8063888888888877
FyodorDostoyevski,0.4075,0.62375,1,0.7016666666666667,0.4734375,0.51375
JaneAusten,0.6329166666666669,0.33291666666666664,0.7016666666666667,1,0.5262499999999996,0.8758333333333329
MarkTwain,0.34125,0.6565625,0.4734375,0.5262499999999996,1,0.523125
WalterScott,0.6193055555555556,0.8063888888888877,0.51375,0.8758333333333329,0.523125,1
