,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.8230555555555551,0.4496875,0.8304166666666672,0.6459375,0.6959722222222229
EmileZola,0.8230555555555551,1,0.6325,0.3791666666666667,0.7396875,0.832361111111112
FyodorDostoyevski,0.4496875,0.6325,1,0.7750000000000001,0.4703125,0.3853125
JaneAusten,0.8304166666666672,0.3791666666666667,0.7750000000000001,1,0.5741666666666664,0.7950000000000003
MarkTwain,0.6459375,0.7396875,0.4703125,0.5741666666666664,1,0.6815625
WalterScott,0.6959722222222229,0.832361111111112,0.3853125,0.7950000000000003,0.6815625,1
