,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.8052777777777769,0.5596875,0.9166666666666652,0.633125,0.6012500000000003
EmileZola,0.8052777777777769,1,0.6915625,0.5470833333333328,0.803125,0.8029166666666651
FyodorDostoyevski,0.5596875,0.6915625,1,0.6504166666666675,0.488125,0.595
JaneAusten,0.9166666666666652,0.5470833333333328,0.6504166666666675,1,0.6679166666666672,0.9166666666666652
MarkTwain,0.633125,0.803125,0.488125,0.6679166666666672,1,0.503125
WalterScott,0.6012500000000003,0.8029166666666651,0.595,0.9166666666666652,0.503125,1
