,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.5874999999999997,0.4234375,0.9166666666666652,0.5034375,0.4731944444444447
EmileZola,0.5874999999999997,1,0.5521875,0.46500000000000014,0.7428125,0.8208333333333327
FyodorDostoyevski,0.4234375,0.5521875,1,0.7258333333333331,0.484375,0.4896875
JaneAusten,0.9166666666666652,0.46500000000000014,0.7258333333333331,1,0.6337500000000008,0.930833333333332
MarkTwain,0.5034375,0.7428125,0.484375,0.6337500000000008,1,0.5
WalterScott,0.4731944444444447,0.8208333333333327,0.4896875,0.930833333333332,0.5,1
