,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.6018055555555557,0.4475,0.8341666666666667,0.5440625,0.4694444444444445
EmileZola,0.6018055555555557,1,0.766875,0.5787499999999995,0.6134375,0.7938888888888869
FyodorDostoyevski,0.4475,0.766875,1,0.666666666666668,0.4496875,0.2890625
JaneAusten,0.8341666666666667,0.5787499999999995,0.666666666666668,1,0.7329166666666665,0.9166666666666652
MarkTwain,0.5440625,0.6134375,0.4496875,0.7329166666666665,1,0.4959375
WalterScott,0.4694444444444445,0.7938888888888869,0.2890625,0.9166666666666652,0.4959375,1
