,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.6127777777777778,0.4321875,0.840833333333334,0.5675,0.49013888888888907
EmileZola,0.6127777777777778,1,0.6415625,0.577916666666666,0.623125,0.8104166666666657
FyodorDostoyevski,0.4321875,0.6415625,1,0.8704166666666667,0.4696875,0.4653125
JaneAusten,0.840833333333334,0.577916666666666,0.8704166666666667,1,0.7737499999999997,0.9083333333333319
MarkTwain,0.5675,0.623125,0.4696875,0.7737499999999997,1,0.5196875
WalterScott,0.49013888888888907,0.8104166666666657,0.4653125,0.9083333333333319,0.5196875,1
