,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.6872222222222228,0.4340625,0.7208333333333331,0.5159375,0.620416666666667
EmileZola,0.6872222222222228,1,0.6153125,0.7925000000000001,0.839375,0.7783333333333315
FyodorDostoyevski,0.4340625,0.6153125,1,0.495833333333333,0.525625,0.67875
JaneAusten,0.7208333333333331,0.7925000000000001,0.495833333333333,1,0.8924999999999987,0.984166666666667
MarkTwain,0.5159375,0.839375,0.525625,0.8924999999999987,1,0.8390625
WalterScott,0.620416666666667,0.7783333333333315,0.67875,0.984166666666667,0.8390625,1
