,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.6381944444444441,0.63125,0.6633333333333343,0.5009375,0.670694444444445
EmileZola,0.6381944444444441,1,0.4409375,0.41875,0.7421875,0.8015277777777766
FyodorDostoyevski,0.63125,0.4409375,1,0.5104166666666665,0.6053125,0.76
JaneAusten,0.6633333333333343,0.41875,0.5104166666666665,1,0.8133333333333337,0.7945833333333334
MarkTwain,0.5009375,0.7421875,0.6053125,0.8133333333333337,1,0.6825
WalterScott,0.670694444444445,0.8015277777777766,0.76,0.7945833333333334,0.6825,1
