,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.7080555555555565,0.2646875,0.7375,0.5528125,0.6065277777777779
EmileZola,0.7080555555555565,1,0.489375,0.7150000000000003,0.7415625,0.8019444444444429
FyodorDostoyevski,0.2646875,0.489375,1,0.5616666666666658,0.6065625,0.3253125
JaneAusten,0.7375,0.7150000000000003,0.5616666666666658,1,0.650000000000001,0.9066666666666654
MarkTwain,0.5528125,0.7415625,0.6065625,0.650000000000001,1,0.685
WalterScott,0.6065277777777779,0.8019444444444429,0.3253125,0.9066666666666654,0.685,1
