,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.6579166666666667,0.20125,0.5691666666666663,0.394375,0.6818055555555559
EmileZola,0.6579166666666667,1,0.3903125,0.26666666666666666,0.7378125,0.7958333333333324
FyodorDostoyevski,0.20125,0.3903125,1,0.636666666666668,0.5903125,0.5509375
JaneAusten,0.5691666666666663,0.26666666666666666,0.636666666666668,1,0.6579166666666678,0.8100000000000003
MarkTwain,0.394375,0.7378125,0.5903125,0.6579166666666678,1,0.6375
WalterScott,0.6818055555555559,0.7958333333333324,0.5509375,0.8100000000000003,0.6375,1
