,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.6825000000000003,0.5121875,0.5154166666666664,0.6278125,0.6416666666666667
EmileZola,0.6825000000000003,1,0.5371875,0.48624999999999985,0.70125,0.7795833333333324
FyodorDostoyevski,0.5121875,0.5371875,1,0.5712499999999996,0.5325,0.636875
JaneAusten,0.5154166666666664,0.48624999999999985,0.5712499999999996,1,0.7779166666666668,1.0
MarkTwain,0.6278125,0.70125,0.5325,0.7779166666666668,1,0.735
WalterScott,0.6416666666666667,0.7795833333333324,0.636875,1.0,0.735,1
