,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.7236111111111114,0.28,0.5645833333333325,0.6090625,0.5919444444444444
EmileZola,0.7236111111111114,1,0.591875,0.4949999999999997,0.779375,0.7786111111111093
FyodorDostoyevski,0.28,0.591875,1,0.7316666666666667,0.5775,0.6484375
JaneAusten,0.5645833333333325,0.4949999999999997,0.7316666666666667,1,0.726666666666667,0.981666666666667
MarkTwain,0.6090625,0.779375,0.5775,0.726666666666667,1,0.6996875
WalterScott,0.5919444444444444,0.7786111111111093,0.6484375,0.981666666666667,0.6996875,1
