,CharlesDickens,EmileZola,FyodorDostoyevski,JaneAusten,MarkTwain,WalterScott
CharlesDickens,1,0.7288888888888896,0.4465625,0.8862499999999994,0.4565625,0.6491666666666669
EmileZola,0.7288888888888896,1,0.616875,0.5687499999999998,0.808125,0.7793055555555537
FyodorDostoyevski,0.4465625,0.616875,1,0.6745833333333344,0.600625,0.661875
JaneAusten,0.8862499999999994,0.5687499999999998,0.6745833333333344,1,0.8100000000000004,0.9166666666666652
MarkTwain,0.4565625,0.808125,0.600625,0.8100000000000004,1,0.7409375
WalterScott,0.6491666666666669,0.7793055555555537,0.661875,0.9166666666666652,0.7409375,1
